date,region,platform,category,value_percent
2025-09-01,Portugal,Baidu,search_engine,0.96
2025-10-01,Portugal,Baidu,search_engine,0.5
2025-11-01,Portugal,Baidu,search_engine,4.87
2025-12-01,Portugal,Baidu,search_engine,3.03
2026-01-01,Portugal,Baidu,search_engine,1.86
2026-02-01,Portugal,Baidu,search_engine,2.7
2026-03-01,Portugal,Baidu,search_engine,0.5
2026-04-01,Portugal,Baidu,search_engine,4.44
2026-05-01,Portugal,Baidu,search_engine,4.7
2026-06-01,Portugal,Baidu,search_engine,5.87
2019-01-01,United States,Google,search_engine,69.37
2019-02-01,United States,Google,search_engine,71.12
2019-03-01,United States,Google,search_engine,73.29
2019-04-01,United States,Google,search_engine,72.97
2019-05-01,United States,Google,search_engine,71.89
2019-06-01,United States,Google,search_engine,72.4
2019-07-01,United States,Google,search_engine,67.58
2019-08-01,United States,Google,search_engine,68.76
2019-09-01,United States,Google,search_engine,64.33
2019-10-01,United States,Google,search_engine,62.84
2019-11-01,United States,Google,search_engine,65.03
2019-12-01,United States,Google,search_engine,64.3
2020-01-01,United States,Google,search_engine,68.26
2020-02-01,United States,Google,search_engine,71.28
2020-03-01,United States,Google,search_engine,73.99
2020-04-01,United States,Google,search_engine,73.19
2020-05-01,United States,Google,search_engine,72.85
2020-06-01,United States,Google,search_engine,70.51
2020-07-01,United States,Google,search_engine,72.59
2020-08-01,United States,Google,search_engine,65.74
2020-09-01,United States,Google,search_engine,62.02
2020-10-01,United States,Google,search_engine,64.13
2020-11-01,United States,Google,search_engine,66.39
2020-12-01,United States,Google,search_engine,65.17
2021-01-01,United States,Google,search_engine,69.12
2021-02-01,United States,Google,search_engine,70.93
2021-03-01,United States,Google,search_engine,72.87
2021-04-01,United States,Google,search_engine,71.87
2021-05-01,United States,Google,search_engine,74.45
2021-06-01,United States,Google,search_engine,70.07
2021-07-01,United States,Google,search_engine,67.66
2021-08-01,United States,Google,search_engine,64.91
2021-09-01,United States,Google,search_engine,62.54
2021-10-01,United States,Google,search_engine,64.01
2021-11-01,United States,Google,search_engine,62.8
2021-12-01,United States,Google,search_engine,67.21
2022-01-01,United States,Google,search_engine,67.42
2022-02-01,United States,Google,search_engine,72.67
2022-03-01,United States,Google,search_engine,73.44
2022-04-01,United States,Google,search_engine,71.25
2022-05-01,United States,Google,search_engine,73.14
2022-06-01,United States,Google,search_engine,71.2
2022-07-01,United States,Google,search_engine,69.18
2022-08-01,United States,Google,search_engine,65.88
2022-09-01,United States,Google,search_engine,62.35
2022-10-01,United States,Google,search_engine,65.21
2022-11-01,United States,Google,search_engine,64.43
2022-12-01,United States,Google,search_engine,64.64
2023-01-01,United States,Google,search_engine,68.02
2023-02-01,United States,Google,search_engine,67.89
2023-03-01,United States,Google,search_engine,72.36
2023-04-01,United States,Google,search_engine,74.03
2023-05-01,United States,Google,search_engine,69.48
2023-06-01,United States,Google,search_engine,71.61
2023-07-01,United States,Google,search_engine,67.27
2023-08-01,United States,Google,search_engine,62.26
2023-09-01,United States,Google,search_engine,61.98
2023-10-01,United States,Google,search_engine,62.76
2023-11-01,United States,Google,search_engine,62.1
2023-12-01,United States,Google,search_engine,65.29
2024-01-01,United States,Google,search_engine,69.58
2024-02-01,United States,Google,search_engine,68.68
2024-03-01,United States,Google,search_engine,70.33
2024-04-01,United States,Google,search_engine,71.78
2024-05-01,United States,Google,search_engine,69.36
2024-06-01,United States,Google,search_engine,67.62
2024-07-01,United States,Google,search_engine,67.26
2024-08-01,United States,Google,search_engine,63.01
2024-09-01,United States,Google,search_engine,62.31
2024-10-01,United States,Google,search_engine,58.49
2024-11-01,United States,Google,search_engine,59.88
2024-12-01,United States,Google,search_engine,59.43
2025-01-01,United States,Google,search_engine,68.71
2025-02-01,United States,Google,search_engine,69.34
2025-03-01,United States,Google,search_engine,70.13
2025-04-01,United States,Google,search_engine,70.27
2025-05-01,United States,Google,search_engine,70.22
2025-06-01,United States,Google,search_engine,68.14
2025-07-01,United States,Google,search_engine,66.58
2025-08-01,United States,Google,search_engine,65.21
2025-09-01,United States,Google,search_engine,63.24
2025-10-01,United States,Google,search_engine,60.13
2025-11-01,United States,Google,search_engine,60.78
2025-12-01,United States,Google,search_engine,63.37
2026-01-01,United States,Google,search_engine,65.07
2026-02-01,United States,Google,search_engine,66.19
2026-03-01,United States,Google,search_engine,69.25
2026-04-01,United States,Google,search_engine,66.18
2026-05-01,United States,Google,search_engine,67.09
2026-06-01,United States,Google,search_engine,66.57
2019-01-01,United States,Bing,search_engine,6.99
2019-02-01,United States,Bing,search_engine,7.55
2019-03-01,United States,Bing,search_engine,7.86
2019-04-01,United States,Bing,search_engine,6.9
2019-05-01,United States,Bing,search_engine,6.13
2019-06-01,United States,Bing,search_engine,9.6
2019-07-01,United States,Bing,search_engine,8.45
2019-08-01,United States,Bing,search_engine,8.1
2019-09-01,United States,Bing,search_engine,9.99
2019-10-01,United States,Bing,search_engine,8.22
2019-11-01,United States,Bing,search_engine,7.74
2019-12-01,United States,Bing,search_engine,5.97
2020-01-01,United States,Bing,search_engine,9.57
2020-02-01,United States,Bing,search_engine,9.34
2020-03-01,United States,Bing,search_engine,9.02
2020-04-01,United States,Bing,search_engine,8.74
2020-05-01,United States,Bing,search_engine,7.1
2020-06-01,United States,Bing,search_engine,8.46
2020-07-01,United States,Bing,search_engine,7.87
2020-08-01,United States,Bing,search_engine,8.34
2020-09-01,United States,Bing,search_engine,7.63
2020-10-01,United States,Bing,search_engine,7.21
2020-11-01,United States,Bing,search_engine,6.26
2020-12-01,United States,Bing,search_engine,10.92
2021-01-01,United States,Bing,search_engine,8.04
2021-02-01,United States,Bing,search_engine,9.13
2021-03-01,United States,Bing,search_engine,10.75
2021-04-01,United States,Bing,search_engine,8.82
2021-05-01,United States,Bing,search_engine,6.22
2021-06-01,United States,Bing,search_engine,9.41
2021-07-01,United States,Bing,search_engine,9.14
2021-08-01,United States,Bing,search_engine,7.01
2021-09-01,United States,Bing,search_engine,6.69
2021-10-01,United States,Bing,search_engine,5.63
2021-11-01,United States,Bing,search_engine,8.3
2021-12-01,United States,Bing,search_engine,8.22
2022-01-01,United States,Bing,search_engine,11.11
2022-02-01,United States,Bing,search_engine,9.75
2022-03-01,United States,Bing,search_engine,8.67
2022-04-01,United States,Bing,search_engine,6.64
2022-05-01,United States,Bing,search_engine,10.42
2022-06-01,United States,Bing,search_engine,8.44
2022-07-01,United States,Bing,search_engine,6.98
2022-08-01,United States,Bing,search_engine,10.93
2022-09-01,United States,Bing,search_engine,10.02
2022-10-01,United States,Bing,search_engine,6.84
2022-11-01,United States,Bing,search_engine,5.85
2022-12-01,United States,Bing,search_engine,8.72
2023-01-01,United States,Bing,search_engine,5.87
2023-02-01,United States,Bing,search_engine,7.85
2023-03-01,United States,Bing,search_engine,7.72
2023-04-01,United States,Bing,search_engine,10.38
2023-05-01,United States,Bing,search_engine,8.62
2023-06-01,United States,Bing,search_engine,10.45
2023-07-01,United States,Bing,search_engine,8.47
2023-08-01,United States,Bing,search_engine,10.37
2023-09-01,United States,Bing,search_engine,9.04
2023-10-01,United States,Bing,search_engine,7.89
2023-11-01,United States,Bing,search_engine,11.51
2023-12-01,United States,Bing,search_engine,10.76
2024-01-01,United States,Bing,search_engine,9.24
2024-02-01,United States,Bing,search_engine,9.8
2024-03-01,United States,Bing,search_engine,10.28
2024-04-01,United States,Bing,search_engine,8.45
2024-05-01,United States,Bing,search_engine,10.84
2024-06-01,United States,Bing,search_engine,9.78
2024-07-01,United States,Bing,search_engine,12.6
2024-08-01,United States,Bing,search_engine,8.12
2024-09-01,United States,Bing,search_engine,10.83
2024-10-01,United States,Bing,search_engine,7.84
2024-11-01,United States,Bing,search_engine,9.26
2024-12-01,United States,Bing,search_engine,11.58
2025-01-01,United States,Bing,search_engine,9.5
2025-02-01,United States,Bing,search_engine,9.76
2025-03-01,United States,Bing,search_engine,11.28
2025-04-01,United States,Bing,search_engine,11.27
2025-05-01,United States,Bing,search_engine,8.83
2025-06-01,United States,Bing,search_engine,8.98
2025-07-01,United States,Bing,search_engine,11.67
2025-08-01,United States,Bing,search_engine,9.07
2025-09-01,United States,Bing,search_engine,10.9
2025-10-01,United States,Bing,search_engine,9.08
2025-11-01,United States,Bing,search_engine,11.61
2025-12-01,United States,Bing,search_engine,10.78
2026-01-01,United States,Bing,search_engine,8.55
2026-02-01,United States,Bing,search_engine,10.45
2026-03-01,United States,Bing,search_engine,10.53
2026-04-01,United States,Bing,search_engine,10.92
2026-05-01,United States,Bing,search_engine,10.73
2026-06-01,United States,Bing,search_engine,7.41
2019-01-01,United States,Yahoo,search_engine,3.57
2019-02-01,United States,Yahoo,search_engine,4.48
2019-03-01,United States,Yahoo,search_engine,8.58
2019-04-01,United States,Yahoo,search_engine,1.41
2019-05-01,United States,Yahoo,search_engine,6.95
2019-06-01,United States,Yahoo,search_engine,6.76
2019-07-01,United States,Yahoo,search_engine,5.25
2019-08-01,United States,Yahoo,search_engine,4.85
2019-09-01,United States,Yahoo,search_engine,8.07
2019-10-01,United States,Yahoo,search_engine,4.45
2019-11-01,United States,Yahoo,search_engine,6.65
2019-12-01,United States,Yahoo,search_engine,7.25
2020-01-01,United States,Yahoo,search_engine,3.06
2020-02-01,United States,Yahoo,search_engine,7.59
2020-03-01,United States,Yahoo,search_engine,4.06
2020-04-01,United States,Yahoo,search_engine,4.97
2020-05-01,United States,Yahoo,search_engine,8.49
2020-06-01,United States,Yahoo,search_engine,6.17
2020-07-01,United States,Yahoo,search_engine,4.39
2020-08-01,United States,Yahoo,search_engine,4.98
2020-09-01,United States,Yahoo,search_engine,6.55
2020-10-01,United States,Yahoo,search_engine,7.28
2020-11-01,United States,Yahoo,search_engine,4.53
2020-12-01,United States,Yahoo,search_engine,6.21
2021-01-01,United States,Yahoo,search_engine,4.0
2021-02-01,United States,Yahoo,search_engine,4.89
2021-03-01,United States,Yahoo,search_engine,0.56
2021-04-01,United States,Yahoo,search_engine,8.05
2021-05-01,United States,Yahoo,search_engine,4.45
2021-06-01,United States,Yahoo,search_engine,4.24
2021-07-01,United States,Yahoo,search_engine,5.17
2021-08-01,United States,Yahoo,search_engine,2.99
2021-09-01,United States,Yahoo,search_engine,5.62
2021-10-01,United States,Yahoo,search_engine,5.31
2021-11-01,United States,Yahoo,search_engine,3.71
2021-12-01,United States,Yahoo,search_engine,6.39
2022-01-01,United States,Yahoo,search_engine,5.87
2022-02-01,United States,Yahoo,search_engine,7.01
2022-03-01,United States,Yahoo,search_engine,6.21
2022-04-01,United States,Yahoo,search_engine,5.6
2022-05-01,United States,Yahoo,search_engine,3.41
2022-06-01,United States,Yahoo,search_engine,5.09
2022-07-01,United States,Yahoo,search_engine,4.06
2022-08-01,United States,Yahoo,search_engine,3.16
2022-09-01,United States,Yahoo,search_engine,5.87
2022-10-01,United States,Yahoo,search_engine,3.1
2022-11-01,United States,Yahoo,search_engine,7.29
2022-12-01,United States,Yahoo,search_engine,4.92
2023-01-01,United States,Yahoo,search_engine,4.08
2023-02-01,United States,Yahoo,search_engine,4.48
2023-03-01,United States,Yahoo,search_engine,3.08
2023-04-01,United States,Yahoo,search_engine,3.14
2023-05-01,United States,Yahoo,search_engine,3.18
2023-06-01,United States,Yahoo,search_engine,5.83
2023-07-01,United States,Yahoo,search_engine,5.97
2023-08-01,United States,Yahoo,search_engine,6.15
2023-09-01,United States,Yahoo,search_engine,4.66
2023-10-01,United States,Yahoo,search_engine,5.62
2023-11-01,United States,Yahoo,search_engine,6.16
2023-12-01,United States,Yahoo,search_engine,5.16
2024-01-01,United States,Yahoo,search_engine,7.98
2024-02-01,United States,Yahoo,search_engine,5.16
2024-03-01,United States,Yahoo,search_engine,6.89
2024-04-01,United States,Yahoo,search_engine,5.76
2024-05-01,United States,Yahoo,search_engine,4.64
2024-06-01,United States,Yahoo,search_engine,5.53
2024-07-01,United States,Yahoo,search_engine,4.7
2024-08-01,United States,Yahoo,search_engine,3.37
2024-09-01,United States,Yahoo,search_engine,4.43
2024-10-01,United States,Yahoo,search_engine,4.55
2024-11-01,United States,Yahoo,search_engine,4.26
2024-12-01,United States,Yahoo,search_engine,3.5
2025-01-01,United States,Yahoo,search_engine,5.24
2025-02-01,United States,Yahoo,search_engine,3.09
2025-03-01,United States,Yahoo,search_engine,4.6
2025-04-01,United States,Yahoo,search_engine,7.33
2025-05-01,United States,Yahoo,search_engine,6.3
2025-06-01,United States,Yahoo,search_engine,6.83
2025-07-01,United States,Yahoo,search_engine,6.01
2025-08-01,United States,Yahoo,search_engine,9.01
2025-09-01,United States,Yahoo,search_engine,4.15
2025-10-01,United States,Yahoo,search_engine,5.72
2025-11-01,United States,Yahoo,search_engine,2.53
2025-12-01,United States,Yahoo,search_engine,7.22
2026-01-01,United States,Yahoo,search_engine,5.93
2026-02-01,United States,Yahoo,search_engine,4.95
2026-03-01,United States,Yahoo,search_engine,3.86
2026-04-01,United States,Yahoo,search_engine,5.08
2026-05-01,United States,Yahoo,search_engine,4.61
2026-06-01,United States,Yahoo,search_engine,4.96
2019-01-01,United States,DuckDuckGo,search_engine,6.36
2019-02-01,United States,DuckDuckGo,search_engine,3.17
2019-03-01,United States,DuckDuckGo,search_engine,5.11
2019-04-01,United States,DuckDuckGo,search_engine,5.94
2019-05-01,United States,DuckDuckGo,search_engine,4.39
2019-06-01,United States,DuckDuckGo,search_engine,5.04
2019-07-01,United States,DuckDuckGo,search_engine,5.56
2019-08-01,United States,DuckDuckGo,search_engine,2.13
2019-09-01,United States,DuckDuckGo,search_engine,3.04
2019-10-01,United States,DuckDuckGo,search_engine,5.84
2019-11-01,United States,DuckDuckGo,search_engine,4.89
2019-12-01,United States,DuckDuckGo,search_engine,5.61
2020-01-01,United States,DuckDuckGo,search_engine,5.85
2020-02-01,United States,DuckDuckGo,search_engine,5.33
2020-03-01,United States,DuckDuckGo,search_engine,5.55
2020-04-01,United States,DuckDuckGo,search_engine,7.1
2020-05-01,United States,DuckDuckGo,search_engine,3.86
2020-06-01,United States,DuckDuckGo,search_engine,5.51
2020-07-01,United States,DuckDuckGo,search_engine,2.89
2020-08-01,United States,DuckDuckGo,search_engine,6.26
2020-09-01,United States,DuckDuckGo,search_engine,7.88
2020-10-01,United States,DuckDuckGo,search_engine,0.77
2020-11-01,United States,DuckDuckGo,search_engine,5.83
2020-12-01,United States,DuckDuckGo,search_engine,6.62
2021-01-01,United States,DuckDuckGo,search_engine,6.88
2021-02-01,United States,DuckDuckGo,search_engine,1.46
2021-03-01,United States,DuckDuckGo,search_engine,5.94
2021-04-01,United States,DuckDuckGo,search_engine,7.98
2021-05-01,United States,DuckDuckGo,search_engine,5.19
2021-06-01,United States,DuckDuckGo,search_engine,4.87
2021-07-01,United States,DuckDuckGo,search_engine,5.0
2021-08-01,United States,DuckDuckGo,search_engine,6.58
2021-09-01,United States,DuckDuckGo,search_engine,2.16
2021-10-01,United States,DuckDuckGo,search_engine,3.84
2021-11-01,United States,DuckDuckGo,search_engine,3.82
2021-12-01,United States,DuckDuckGo,search_engine,4.11
2022-01-01,United States,DuckDuckGo,search_engine,5.87
2022-02-01,United States,DuckDuckGo,search_engine,3.42
2022-03-01,United States,DuckDuckGo,search_engine,3.32
2022-04-01,United States,DuckDuckGo,search_engine,6.62
2022-05-01,United States,DuckDuckGo,search_engine,5.7
2022-06-01,United States,DuckDuckGo,search_engine,7.95
2022-07-01,United States,DuckDuckGo,search_engine,4.58
2022-08-01,United States,DuckDuckGo,search_engine,5.47
2022-09-01,United States,DuckDuckGo,search_engine,2.78
2022-10-01,United States,DuckDuckGo,search_engine,5.14
2022-11-01,United States,DuckDuckGo,search_engine,5.26
2022-12-01,United States,DuckDuckGo,search_engine,6.92
2023-01-01,United States,DuckDuckGo,search_engine,5.55
2023-02-01,United States,DuckDuckGo,search_engine,5.56
2023-03-01,United States,DuckDuckGo,search_engine,9.03
2023-04-01,United States,DuckDuckGo,search_engine,5.4
2023-05-01,United States,DuckDuckGo,search_engine,5.77
2023-06-01,United States,DuckDuckGo,search_engine,7.04
2023-07-01,United States,DuckDuckGo,search_engine,8.12
2023-08-01,United States,DuckDuckGo,search_engine,7.91
2023-09-01,United States,DuckDuckGo,search_engine,5.65
2023-10-01,United States,DuckDuckGo,search_engine,5.89
2023-11-01,United States,DuckDuckGo,search_engine,6.41
2023-12-01,United States,DuckDuckGo,search_engine,4.22
2024-01-01,United States,DuckDuckGo,search_engine,4.66
2024-02-01,United States,DuckDuckGo,search_engine,6.01
2024-03-01,United States,DuckDuckGo,search_engine,7.42
2024-04-01,United States,DuckDuckGo,search_engine,7.53
2024-05-01,United States,DuckDuckGo,search_engine,6.78
2024-06-01,United States,DuckDuckGo,search_engine,6.46
2024-07-01,United States,DuckDuckGo,search_engine,7.59
2024-08-01,United States,DuckDuckGo,search_engine,5.86
2024-09-01,United States,DuckDuckGo,search_engine,5.06
2024-10-01,United States,DuckDuckGo,search_engine,4.09
2024-11-01,United States,DuckDuckGo,search_engine,3.82
2024-12-01,United States,DuckDuckGo,search_engine,5.6
2025-01-01,United States,DuckDuckGo,search_engine,5.6
2025-02-01,United States,DuckDuckGo,search_engine,9.98
2025-03-01,United States,DuckDuckGo,search_engine,8.36
2025-04-01,United States,DuckDuckGo,search_engine,8.97
2025-05-01,United States,DuckDuckGo,search_engine,6.38
2025-06-01,United States,DuckDuckGo,search_engine,8.83
2025-07-01,United States,DuckDuckGo,search_engine,7.45
2025-08-01,United States,DuckDuckGo,search_engine,7.33
2025-09-01,United States,DuckDuckGo,search_engine,6.02
2025-10-01,United States,DuckDuckGo,search_engine,7.18
2025-11-01,United States,DuckDuckGo,search_engine,5.71
2025-12-01,United States,DuckDuckGo,search_engine,6.55
2026-01-01,United States,DuckDuckGo,search_engine,6.13
2026-02-01,United States,DuckDuckGo,search_engine,6.37
2026-03-01,United States,DuckDuckGo,search_engine,7.6
2026-04-01,United States,DuckDuckGo,search_engine,7.95
2026-05-01,United States,DuckDuckGo,search_engine,7.24
2026-06-01,United States,DuckDuckGo,search_engine,7.92
2019-01-01,United States,Yandex,search_engine,4.41
2019-02-01,United States,Yandex,search_engine,4.91
2019-03-01,United States,Yandex,search_engine,4.04
2019-04-01,United States,Yandex,search_engine,6.04
2019-05-01,United States,Yandex,search_engine,5.25
2019-06-01,United States,Yandex,search_engine,6.3
2019-07-01,United States,Yandex,search_engine,7.36
2019-08-01,United States,Yandex,search_engine,4.98
2019-09-01,United States,Yandex,search_engine,4.7
2019-10-01,United States,Yandex,search_engine,3.28
2019-11-01,United States,Yandex,search_engine,5.88
2019-12-01,United States,Yandex,search_engine,3.95
2020-01-01,United States,Yandex,search_engine,3.75
2020-02-01,United States,Yandex,search_engine,1.55
2020-03-01,United States,Yandex,search_engine,1.76
2020-04-01,United States,Yandex,search_engine,5.6
2020-05-01,United States,Yandex,search_engine,5.42
2020-06-01,United States,Yandex,search_engine,3.89
2020-07-01,United States,Yandex,search_engine,2.27
2020-08-01,United States,Yandex,search_engine,4.98
2020-09-01,United States,Yandex,search_engine,5.46
2020-10-01,United States,Yandex,search_engine,3.98
2020-11-01,United States,Yandex,search_engine,4.66
2020-12-01,United States,Yandex,search_engine,3.78
2021-01-01,United States,Yandex,search_engine,4.78
2021-02-01,United States,Yandex,search_engine,3.87
2021-03-01,United States,Yandex,search_engine,7.63
2021-04-01,United States,Yandex,search_engine,5.07
2021-05-01,United States,Yandex,search_engine,4.53
2021-06-01,United States,Yandex,search_engine,4.2
2021-07-01,United States,Yandex,search_engine,4.02
2021-08-01,United States,Yandex,search_engine,6.2
2021-09-01,United States,Yandex,search_engine,4.35
2021-10-01,United States,Yandex,search_engine,4.16
2021-11-01,United States,Yandex,search_engine,4.31
2021-12-01,United States,Yandex,search_engine,2.44
2022-01-01,United States,Yandex,search_engine,3.52
2022-02-01,United States,Yandex,search_engine,5.68
2022-03-01,United States,Yandex,search_engine,3.52
2022-04-01,United States,Yandex,search_engine,4.0
2022-05-01,United States,Yandex,search_engine,3.86
2022-06-01,United States,Yandex,search_engine,5.82
2022-07-01,United States,Yandex,search_engine,3.96
2022-08-01,United States,Yandex,search_engine,6.28
2022-09-01,United States,Yandex,search_engine,4.42
2022-10-01,United States,Yandex,search_engine,5.21
2022-11-01,United States,Yandex,search_engine,3.69
2022-12-01,United States,Yandex,search_engine,2.85
2023-01-01,United States,Yandex,search_engine,4.09
2023-02-01,United States,Yandex,search_engine,3.74
2023-03-01,United States,Yandex,search_engine,3.89
2023-04-01,United States,Yandex,search_engine,2.15
2023-05-01,United States,Yandex,search_engine,3.84
2023-06-01,United States,Yandex,search_engine,5.09
2023-07-01,United States,Yandex,search_engine,2.45
2023-08-01,United States,Yandex,search_engine,6.76
2023-09-01,United States,Yandex,search_engine,2.48
2023-10-01,United States,Yandex,search_engine,2.83
2023-11-01,United States,Yandex,search_engine,3.96
2023-12-01,United States,Yandex,search_engine,5.12
2024-01-01,United States,Yandex,search_engine,2.08
2024-02-01,United States,Yandex,search_engine,4.81
2024-03-01,United States,Yandex,search_engine,3.3
2024-04-01,United States,Yandex,search_engine,2.35
2024-05-01,United States,Yandex,search_engine,5.09
2024-06-01,United States,Yandex,search_engine,5.75
2024-07-01,United States,Yandex,search_engine,4.23
2024-08-01,United States,Yandex,search_engine,2.89
2024-09-01,United States,Yandex,search_engine,4.8
2024-10-01,United States,Yandex,search_engine,3.38
2024-11-01,United States,Yandex,search_engine,3.43
2024-12-01,United States,Yandex,search_engine,4.35
2025-01-01,United States,Yandex,search_engine,3.33
2025-02-01,United States,Yandex,search_engine,3.7
2025-03-01,United States,Yandex,search_engine,3.56
2025-04-01,United States,Yandex,search_engine,5.7
2025-05-01,United States,Yandex,search_engine,2.28
2025-06-01,United States,Yandex,search_engine,5.79
2025-07-01,United States,Yandex,search_engine,4.1
2025-08-01,United States,Yandex,search_engine,5.4
2025-09-01,United States,Yandex,search_engine,1.11
2025-10-01,United States,Yandex,search_engine,3.26
2025-11-01,United States,Yandex,search_engine,4.48
2025-12-01,United States,Yandex,search_engine,2.65
2026-01-01,United States,Yandex,search_engine,5.41
2026-02-01,United States,Yandex,search_engine,4.11
2026-03-01,United States,Yandex,search_engine,5.2
2026-04-01,United States,Yandex,search_engine,4.6
2026-05-01,United States,Yandex,search_engine,3.15
2026-06-01,United States,Yandex,search_engine,4.48
2019-01-01,United States,Baidu,search_engine,4.96
2019-02-01,United States,Baidu,search_engine,3.94
2019-03-01,United States,Baidu,search_engine,4.35
2019-04-01,United States,Baidu,search_engine,5.08
2019-05-01,United States,Baidu,search_engine,4.04
2019-06-01,United States,Baidu,search_engine,3.36
2019-07-01,United States,Baidu,search_engine,1.78
2019-08-01,United States,Baidu,search_engine,4.46
2019-09-01,United States,Baidu,search_engine,0.5
2019-10-01,United States,Baidu,search_engine,3.62
2019-11-01,United States,Baidu,search_engine,6.84
2019-12-01,United States,Baidu,search_engine,2.83
2020-01-01,United States,Baidu,search_engine,4.04
2020-02-01,United States,Baidu,search_engine,4.67
2020-03-01,United States,Baidu,search_engine,5.14
2020-04-01,United States,Baidu,search_engine,5.15
2020-05-01,United States,Baidu,search_engine,5.68
2020-06-01,United States,Baidu,search_engine,3.23
2020-07-01,United States,Baidu,search_engine,1.93
2020-08-01,United States,Baidu,search_engine,1.53
2020-09-01,United States,Baidu,search_engine,1.12
2020-10-01,United States,Baidu,search_engine,1.79
2020-11-01,United States,Baidu,search_engine,3.09
2020-12-01,United States,Baidu,search_engine,6.05
2021-01-01,United States,Baidu,search_engine,2.66
2021-02-01,United States,Baidu,search_engine,2.43
2021-03-01,United States,Baidu,search_engine,2.56
2021-04-01,United States,Baidu,search_engine,2.87
2021-05-01,United States,Baidu,search_engine,2.86
2021-06-01,United States,Baidu,search_engine,1.65
2021-07-01,United States,Baidu,search_engine,4.61
2021-08-01,United States,Baidu,search_engine,3.28
2021-09-01,United States,Baidu,search_engine,2.26
2021-10-01,United States,Baidu,search_engine,6.14
2021-11-01,United States,Baidu,search_engine,1.68
2021-12-01,United States,Baidu,search_engine,4.55
2022-01-01,United States,Baidu,search_engine,6.03
2022-02-01,United States,Baidu,search_engine,5.79
2022-03-01,United States,Baidu,search_engine,3.24
2022-04-01,United States,Baidu,search_engine,4.69
2022-05-01,United States,Baidu,search_engine,3.51
2022-06-01,United States,Baidu,search_engine,0.5
2022-07-01,United States,Baidu,search_engine,4.16
2022-08-01,United States,Baidu,search_engine,1.49
2022-09-01,United States,Baidu,search_engine,2.23
2022-10-01,United States,Baidu,search_engine,1.01
2022-11-01,United States,Baidu,search_engine,4.13
2022-12-01,United States,Baidu,search_engine,5.32
2023-01-01,United States,Baidu,search_engine,4.49
2023-02-01,United States,Baidu,search_engine,4.72
2023-03-01,United States,Baidu,search_engine,0.78
2023-04-01,United States,Baidu,search_engine,3.49
2023-05-01,United States,Baidu,search_engine,2.02
2023-06-01,United States,Baidu,search_engine,3.57
2023-07-01,United States,Baidu,search_engine,1.15
2023-08-01,United States,Baidu,search_engine,3.3
2023-09-01,United States,Baidu,search_engine,2.36
2023-10-01,United States,Baidu,search_engine,3.87
2023-11-01,United States,Baidu,search_engine,1.24
2023-12-01,United States,Baidu,search_engine,3.07
2024-01-01,United States,Baidu,search_engine,3.71
2024-02-01,United States,Baidu,search_engine,3.64
2024-03-01,United States,Baidu,search_engine,3.98
2024-04-01,United States,Baidu,search_engine,2.6
2024-05-01,United States,Baidu,search_engine,2.95
2024-06-01,United States,Baidu,search_engine,3.65
2024-07-01,United States,Baidu,search_engine,2.51
2024-08-01,United States,Baidu,search_engine,1.12
2024-09-01,United States,Baidu,search_engine,2.21
2024-10-01,United States,Baidu,search_engine,5.62
2024-11-01,United States,Baidu,search_engine,5.08
2024-12-01,United States,Baidu,search_engine,6.57
2025-01-01,United States,Baidu,search_engine,3.93
2025-02-01,United States,Baidu,search_engine,1.57
2025-03-01,United States,Baidu,search_engine,3.11
2025-04-01,United States,Baidu,search_engine,3.18
2025-05-01,United States,Baidu,search_engine,4.41
2025-06-01,United States,Baidu,search_engine,1.74
2025-07-01,United States,Baidu,search_engine,3.78
2025-08-01,United States,Baidu,search_engine,0.5
2025-09-01,United States,Baidu,search_engine,5.2
2025-10-01,United States,Baidu,search_engine,3.16
2025-11-01,United States,Baidu,search_engine,4.29
2025-12-01,United States,Baidu,search_engine,0.5
2026-01-01,United States,Baidu,search_engine,5.87
2026-02-01,United States,Baidu,search_engine,2.32
2026-03-01,United States,Baidu,search_engine,3.9
2026-04-01,United States,Baidu,search_engine,3.9
2026-05-01,United States,Baidu,search_engine,6.42
2026-06-01,United States,Baidu,search_engine,4.61
2019-01-01,Germany,Google,search_engine,70.87
2019-02-01,Germany,Google,search_engine,72.85
2019-03-01,Germany,Google,search_engine,71.77
2019-04-01,Germany,Google,search_engine,72.43
2019-05-01,Germany,Google,search_engine,74.35
2019-06-01,Germany,Google,search_engine,72.23
2019-07-01,Germany,Google,search_engine,70.05
2019-08-01,Germany,Google,search_engine,68.59
2019-09-01,Germany,Google,search_engine,65.38
2019-10-01,Germany,Google,search_engine,63.9
2019-11-01,Germany,Google,search_engine,63.56
2019-12-01,Germany,Google,search_engine,68.11
2020-01-01,Germany,Google,search_engine,70.74
2020-02-01,Germany,Google,search_engine,70.48
2020-03-01,Germany,Google,search_engine,72.19
2020-04-01,Germany,Google,search_engine,72.41
2020-05-01,Germany,Google,search_engine,71.98
2020-06-01,Germany,Google,search_engine,72.43
2020-07-01,Germany,Google,search_engine,69.2
2020-08-01,Germany,Google,search_engine,65.53
2020-09-01,Germany,Google,search_engine,64.01
2020-10-01,Germany,Google,search_engine,66.14
2020-11-01,Germany,Google,search_engine,64.79
2020-12-01,Germany,Google,search_engine,64.07
2021-01-01,Germany,Google,search_engine,69.05
